Year,Series,Land der Staatsangehörigkeit,Geschlecht,Units,GeoCode,Value
2007,Alle Länder,Costa Rica,männlich,Anzahl,W334,0
2007,Alle Länder,Dominikanische Republik,männlich,Anzahl,W335,115
2007,Alle Länder,Ecuador,männlich,Anzahl,W336,0
2007,Alle Länder,El Salvador,männlich,Anzahl,W337,0
2007,Alle Länder,Grenada,männlich,Anzahl,W340,0
2007,Alle Länder,Guatemala,männlich,Anzahl,W345,0
2007,Alle Länder,Haiti,männlich,Anzahl,W346,0
2007,Alle Länder,Honduras,männlich,Anzahl,W347,0
2007,Alle Länder,Kanada,männlich,Anzahl,W348,396
2007,Alle Länder,Kolumbien,männlich,Anzahl,W349,216
2007,Alle Länder,Kuba,männlich,Anzahl,W351,116
2007,Alle Länder,Mexiko,männlich,Anzahl,W353,481
2007,Alle Länder,Nicaragua,männlich,Anzahl,W354,0
2007,Alle Länder,Jamaika,männlich,Anzahl,W355,0
2007,Alle Länder,Panama,männlich,Anzahl,W357,0
2007,Alle Länder,Paraguay,männlich,Anzahl,W359,0
2007,Alle Länder,Peru,männlich,Anzahl,W361,208
2007,Alle Länder,Suriname,männlich,Anzahl,W364,0
2007,Alle Länder,Uruguay,männlich,Anzahl,W365,0
2007,Alle Länder,St. Lucia,männlich,Anzahl,W366,0
2007,Alle Länder,Venezuela,männlich,Anzahl,W367,70
2007,Alle Länder,Vereinigte Staaten,männlich,Anzahl,W368,2122
2007,Alle Länder,St. Vincent und die Grenadinen,männlich,Anzahl,W369,0
2007,Alle Länder,St. Kitts und Nevis,männlich,Anzahl,W370,0
2007,Alle Länder,Trinidad und Tobago,männlich,Anzahl,W371,0
2007,Alle Länder,übriges Amerika,männlich,Anzahl,W399,340
2007,Alle Länder,Hongkong,männlich,Anzahl,W411,0
2007,Alle Länder,Jemen,männlich,Anzahl,W421,0
2007,Alle Länder,Armenien,männlich,Anzahl,W422,442
2007,Alle Länder,Afghanistan,männlich,Anzahl,W423,1448
2007,Alle Länder,Bahrain,männlich,Anzahl,W424,0
2007,Alle Länder,Aserbaidschan,männlich,Anzahl,W425,808
2007,Alle Länder,Bhutan,männlich,Anzahl,W426,0
2007,Alle Länder,Myanmar,männlich,Anzahl,W427,0
2007,Alle Länder,Brunei Darussalam,männlich,Anzahl,W429,0
2007,Alle Länder,Georgien,männlich,Anzahl,W430,373
2007,Alle Länder,Sri Lanka,männlich,Anzahl,W431,941
2007,Alle Länder,Vietnam,männlich,Anzahl,W432,4829
2007,Alle Länder,"Korea, Demokratische Volksrepublik",männlich,Anzahl,W434,0
2007,Alle Länder,Indien,männlich,Anzahl,W436,1231
2007,Alle Länder,Indonesien,männlich,Anzahl,W437,355
2007,Alle Länder,Irak,männlich,Anzahl,W438,3917
2007,Alle Länder,"Iran, Islam. Republik",männlich,Anzahl,W439,2668
2007,Alle Länder,Israel,männlich,Anzahl,W441,425
2007,Alle Länder,Japan,männlich,Anzahl,W442,363
2007,Alle Länder,"Jemen, Demokratische Volksrepublik  ",männlich,Anzahl,W443,0
2007,Alle Länder,Kasachstan,männlich,Anzahl,W444,2600
2007,Alle Länder,Jordanien,männlich,Anzahl,W445,268
2007,Alle Länder,Kambodscha,männlich,Anzahl,W446,0
2007,Alle Länder,Katar,männlich,Anzahl,W447,0
2007,Alle Länder,Kuwait,männlich,Anzahl,W448,0
2007,Alle Länder,"Laos, Dem. Volksrepublik",männlich,Anzahl,W449,0
2007,Alle Länder,Kirgisistan,männlich,Anzahl,W450,0
2007,Alle Länder,Libanon,männlich,Anzahl,W451,3808
2007,Alle Länder,Malediven,männlich,Anzahl,W454,0
2007,Alle Länder,Oman,männlich,Anzahl,W456,0
2007,Alle Länder,Mongolei,männlich,Anzahl,W457,0
2007,Alle Länder,Nepal,männlich,Anzahl,W458,154
2007,Alle Länder,Die Palästinensischen Gebiete,männlich,Anzahl,W459,0
2007,Alle Länder,Bangladesch,männlich,Anzahl,W460,103
2007,Alle Länder,Pakistan,männlich,Anzahl,W461,848
2007,Alle Länder,Philippinen,männlich,Anzahl,W462,474
2007,Alle Länder,Taiwan,männlich,Anzahl,W465,83
2007,Alle Länder,"Korea, Republik",männlich,Anzahl,W467,367
2007,Alle Länder,Vereinigte Arabische Emirate,männlich,Anzahl,W469,0
2007,Alle Länder,Tadschikistan,männlich,Anzahl,W470,0
2007,Alle Länder,Turkmenistan,männlich,Anzahl,W471,0
2007,Alle Länder,Saudi-Arabien,männlich,Anzahl,W472,0
2007,Alle Länder,Singapur,männlich,Anzahl,W474,0
2007,Alle Länder,"Syrien, Arabische Republik",männlich,Anzahl,W475,2777
2007,Alle Länder,Thailand,männlich,Anzahl,W476,486
2007,Alle Länder,Usbekistan,männlich,Anzahl,W477,0
2007,Alle Länder,China,männlich,Anzahl,W479,2887
2007,Alle Länder,Malaysia,männlich,Anzahl,W482,230
2007,Alle Länder,übriges Asien,männlich,Anzahl,W499,1590
2007,Alle Länder,Australien,männlich,Anzahl,W523,0
2007,Alle Länder,Salomonen,männlich,Anzahl,W524,0
2007,Alle Länder,Nördliche Marianen,männlich,Anzahl,W525,0
2007,Alle Länder,Fidschi,männlich,Anzahl,W526,0
2007,Alle Länder,Cookinseln,männlich,Anzahl,W527,0
2007,Alle Länder,Kiribati,männlich,Anzahl,W530,0
2007,Alle Länder,Nauru,männlich,Anzahl,W531,0
2007,Alle Länder,Vanuatu,männlich,Anzahl,W532,0
2007,Alle Länder,Niue,männlich,Anzahl,W533,0
2007,Alle Länder,Neuseeland,männlich,Anzahl,W536,0
2007,Alle Länder,Palau,männlich,Anzahl,W537,0
2007,Alle Länder,Papua-Neuguinea,männlich,Anzahl,W538,0
2007,Alle Länder,Tuvalu,männlich,Anzahl,W540,0
2007,Alle Länder,Tonga,männlich,Anzahl,W541,0
2007,Alle Länder,Samoa,männlich,Anzahl,W543,0
2007,Alle Länder,Marshallinseln,männlich,Anzahl,W544,0
2007,Alle Länder,Föderierte Staaten von Mikronesien,männlich,Anzahl,W545,0
2007,Alle Länder,übriges Ozeanien,männlich,Anzahl,W599,0
2007,Alle Länder,unbekanntes Ausland,männlich,Anzahl,W996,0
2007,Alle Länder,staatenlos,männlich,Anzahl,W997,930
2007,Alle Länder,"ungeklärt ",männlich,Anzahl,W998,3691
2007,Alle Länder,ohne Angabe,männlich,Anzahl,W999,0
2007,Alle Länder,Europa insgesamt,männlich,Anzahl,,181123
2007,Alle Länder,Afrika insgesamt,männlich,Anzahl,,8446
2007,Alle Länder,Amerika insgesamt,männlich,Anzahl,,5050
2007,Alle Länder,Asien insgesamt,männlich,Anzahl,,34475
2007,Alle Länder,Australien und Ozieanien,männlich,Anzahl,,348
2007,Alle Länder,Ausländerinnen und Ausländer insgesamt,männlich,Anzahl,,234098
2007,Alle Länder,Albanien,weiblich,Anzahl,W121,363
2007,Alle Länder,Bosnien-Herzegowina,weiblich,Anzahl,W122,2982
2007,Alle Länder,Andorra,weiblich,Anzahl,W123,0
2007,Alle Länder,Belgien,weiblich,Anzahl,W124,532
2007,Alle Länder,Bulgarien,weiblich,Anzahl,W125,1337
2007,Alle Länder,Dänemark,weiblich,Anzahl,W126,927
2007,Alle Länder,Estland,weiblich,Anzahl,W127,238
2007,Alle Länder,Finnland,weiblich,Anzahl,W128,769
2007,Alle Länder,Frankreich,weiblich,Anzahl,W129,2227
2007,Alle Länder,Kroatien,weiblich,Anzahl,W130,3147
2007,Alle Länder,Slowenien,weiblich,Anzahl,W131,241
2007,Alle Länder,"Serbien u.Montenegro, Ehem.Jugoslawien",weiblich,Anzahl,W132,10816
2007,Alle Länder,"Serbien (2006,2007)",weiblich,Anzahl,W133,5635
2007,Alle Länder,Griechenland,weiblich,Anzahl,W134,6751
2007,Alle Länder,Irland,weiblich,Anzahl,W135,224
2007,Alle Länder,Island,weiblich,Anzahl,W136,67
2007,Alle Länder,Italien,weiblich,Anzahl,W137,8710
2007,Alle Länder,Lettland,weiblich,Anzahl,W139,644
2007,Alle Länder,Montenegro,weiblich,Anzahl,W140,279
2007,Alle Länder,Liechtenstein,weiblich,Anzahl,W141,0
2007,Alle Länder,Litauen,weiblich,Anzahl,W142,1690
2007,Alle Länder,Luxemburg,weiblich,Anzahl,W143,84
2007,Alle Länder,Mazedonien,weiblich,Anzahl,W144,1249
2007,Alle Länder,Malta,weiblich,Anzahl,W145,20
2007,Alle Länder,"Moldau, Republik",weiblich,Anzahl,W146,572
2007,Alle Länder,Monaco,weiblich,Anzahl,W147,3
2007,Alle Länder,Niederlande,weiblich,Anzahl,W148,11393
2007,Alle Länder,Norwegen,weiblich,Anzahl,W149,284
2007,Alle Länder,Kosovo,weiblich,Anzahl,W150,0
2007,Alle Länder,Österreich,weiblich,Anzahl,W151,2879
2007,Alle Länder,Polen,weiblich,Anzahl,W152,19605
2007,Alle Länder,Portugal,weiblich,Anzahl,W153,3292
2007,Alle Länder,Rumänien,weiblich,Anzahl,W154,2167
2007,Alle Länder,Slowakei,weiblich,Anzahl,W155,613
2007,Alle Länder,San Marino,weiblich,Anzahl,W156,0
2007,Alle Länder,Schweden,weiblich,Anzahl,W157,737
2007,Alle Länder,Schweiz,weiblich,Anzahl,W158,1182
2007,Alle Länder,Sowjetunion,weiblich,Anzahl,W159,172
2007,Alle Länder,Russische Föderation,weiblich,Anzahl,W160,10926
2007,Alle Länder,Spanien,weiblich,Anzahl,W161,4368
2007,Alle Länder,Tschechoslowakei,weiblich,Anzahl,W162,123
2007,Alle Länder,Türkei,weiblich,Anzahl,W163,51234
2007,Alle Länder,Tschechische Republik,weiblich,Anzahl,W164,885
2007,Alle Länder,Ungarn,weiblich,Anzahl,W165,1055
2007,Alle Länder,Ukraine,weiblich,Anzahl,W166,6649
2007,Alle Länder,Vatikanstadt,weiblich,Anzahl,W167,0
2007,Alle Länder,Vereinigtes Königreich und Nordirland,weiblich,Anzahl,W168,3359
2007,Alle Länder,Weißrußland (Belarus),weiblich,Anzahl,W169,1122
2007,Alle Länder,"Serbien ",weiblich,Anzahl,W170,0
2007,Alle Länder,Zypern,weiblich,Anzahl,W181,21
2007,Alle Länder,Britische Überseegebiete,weiblich,Anzahl,W185,35
2007,Alle Länder,Britisch abhängige Gebiete in Europa,weiblich,Anzahl,W195,0
2007,Alle Länder,übriges Europa,weiblich,Anzahl,W199,5
2007,Alle Länder,Algerien,weiblich,Anzahl,W221,166
2007,Alle Länder,Angola,weiblich,Anzahl,W223,166
2007,Alle Länder,Eritrea,weiblich,Anzahl,W224,57
2007,Alle Länder,Äthiopien,weiblich,Anzahl,W225,109
2007,Alle Länder,Lesotho,weiblich,Anzahl,W226,0
2007,Alle Länder,Botsuana,weiblich,Anzahl,W227,0
2007,Alle Länder,Benin,weiblich,Anzahl,W229,14
2007,Alle Länder,Dschibuti,weiblich,Anzahl,W230,0
2007,Alle Länder,Cote D´Ivoire,weiblich,Anzahl,W231,59
2007,Alle Länder,Nigeria,weiblich,Anzahl,W232,354
2007,Alle Länder,Simbabwe,weiblich,Anzahl,W233,0
2007,Alle Länder,Gabun,weiblich,Anzahl,W236,0
2007,Alle Länder,Gambia,weiblich,Anzahl,W237,54
2007,Alle Länder,Ghana,weiblich,Anzahl,W238,572
2007,Alle Länder,Mauretanien,weiblich,Anzahl,W239,0
2007,Alle Länder,Kap Verde,weiblich,Anzahl,W242,0
2007,Alle Länder,Kenia,weiblich,Anzahl,W243,288
2007,Alle Länder,Komoren,weiblich,Anzahl,W244,0
2007,Alle Länder,Kongo,weiblich,Anzahl,W245,0
2007,Alle Länder,"Kongo, Demokratische Volksrepublik",weiblich,Anzahl,W246,254
2007,Alle Länder,Liberia,weiblich,Anzahl,W247,20
2007,Alle Länder,Libysch-Arabische Dschamahirija,weiblich,Anzahl,W248,0
2007,Alle Länder,Madagaskar,weiblich,Anzahl,W249,0
2007,Alle Länder,Mali,weiblich,Anzahl,W251,0
2007,Alle Länder,Marokko,weiblich,Anzahl,W252,496
2007,Alle Länder,Mauritius,weiblich,Anzahl,W253,0
2007,Alle Länder,Mosambik,weiblich,Anzahl,W254,0
2007,Alle Länder,Niger,weiblich,Anzahl,W255,0
2007,Alle Länder,Malawi,weiblich,Anzahl,W256,0
2007,Alle Länder,Sambia,weiblich,Anzahl,W257,0
2007,Alle Länder,Burkina-Faso,weiblich,Anzahl,W258,26
2007,Alle Länder,Guinea-Bissau,weiblich,Anzahl,W259,0
2007,Alle Länder,Guinea,weiblich,Anzahl,W261,0
2007,Alle Länder,Kamerun,weiblich,Anzahl,W262,404
2007,Alle Länder,Südafrika,weiblich,Anzahl,W263,219
2007,Alle Länder,Ruanda,weiblich,Anzahl,W265,0
2007,Alle Länder,Namibia,weiblich,Anzahl,W267,0
2007,Alle Länder,Sao Tome und Principe,weiblich,Anzahl,W268,0
2007,Alle Länder,Senegal,weiblich,Anzahl,W269,40
2007,Alle Länder,Seychellen,weiblich,Anzahl,W271,0
2007,Alle Länder,Sierra Leone,weiblich,Anzahl,W272,55
2007,Alle Länder,Somalia,weiblich,Anzahl,W273,107
2007,Alle Länder,Äquatorialguinea,weiblich,Anzahl,W274,0
2007,Alle Länder,Sudan (einschl. Südsudan),weiblich,Anzahl,W276,53
2007,Alle Länder,Sudan,weiblich,Anzahl,W277,0
2007,Alle Länder,Südsudan,weiblich,Anzahl,W278,0
2007,Alle Länder,Swasiland,weiblich,Anzahl,W281,0
2007,Alle Länder,"Tansania, Vereinigte Republik",weiblich,Anzahl,W282,0
2007,Alle Länder,Togo,weiblich,Anzahl,W283,270
2007,Alle Länder,Tschad,weiblich,Anzahl,W284,0
2007,Alle Länder,Tunesien,weiblich,Anzahl,W285,653
2007,Alle Länder,Uganda,weiblich,Anzahl,W286,0
2007,Alle Länder,Ägypten,weiblich,Anzahl,W287,246
2007,Alle Länder,Zentralafrikanische Republik,weiblich,Anzahl,W289,0
2007,Alle Länder,Burundi,weiblich,Anzahl,W291,0
2007,Alle Länder,Übriges Afrika,weiblich,Anzahl,W299,504
2007,Alle Länder,Antigua und Barbuda,weiblich,Anzahl,W320,0
2007,Alle Länder,Barbados,weiblich,Anzahl,W322,0
2007,Alle Länder,Argentinien,weiblich,Anzahl,W323,166
2007,Alle Länder,Bahamas,weiblich,Anzahl,W324,0
2007,Alle Länder,Bolivien,weiblich,Anzahl,W326,88
2007,Alle Länder,Brasilien,weiblich,Anzahl,W327,1445
2007,Alle Länder,Guyana,weiblich,Anzahl,W328,0
2007,Alle Länder,Belize,weiblich,Anzahl,W330,0
2007,Alle Länder,Chile,weiblich,Anzahl,W332,204
2007,Alle Länder,Dominica,weiblich,Anzahl,W333,0
2007,Alle Länder,Costa Rica,weiblich,Anzahl,W334,0
2007,Alle Länder,Dominikanische Republik,weiblich,Anzahl,W335,294
2007,Alle Länder,Ecuador,weiblich,Anzahl,W336,0
2007,Alle Länder,El Salvador,weiblich,Anzahl,W337,0
2007,Alle Länder,Grenada,weiblich,Anzahl,W340,0
2007,Alle Länder,Guatemala,weiblich,Anzahl,W345,0
2007,Alle Länder,Haiti,weiblich,Anzahl,W346,0
2007,Alle Länder,Honduras,weiblich,Anzahl,W347,0
2007,Alle Länder,Kanada,weiblich,Anzahl,W348,426
2007,Alle Länder,Kolumbien,weiblich,Anzahl,W349,434
2007,Alle Länder,Kuba,weiblich,Anzahl,W351,319
2007,Alle Länder,Mexiko,weiblich,Anzahl,W353,630
2007,Alle Länder,Nicaragua,weiblich,Anzahl,W354,0
2007,Alle Länder,Jamaika,weiblich,Anzahl,W355,0
2007,Alle Länder,Panama,weiblich,Anzahl,W357,0
2007,Alle Länder,Paraguay,weiblich,Anzahl,W359,0
2007,Alle Länder,Peru,weiblich,Anzahl,W361,436
2007,Alle Länder,Suriname,weiblich,Anzahl,W364,0
2007,Alle Länder,Uruguay,weiblich,Anzahl,W365,0
2007,Alle Länder,St. Lucia,weiblich,Anzahl,W366,0
2007,Alle Länder,Venezuela,weiblich,Anzahl,W367,130
2007,Alle Länder,Vereinigte Staaten,weiblich,Anzahl,W368,2030
2007,Alle Länder,St. Vincent und die Grenadinen,weiblich,Anzahl,W369,0
2007,Alle Länder,St. Kitts und Nevis,weiblich,Anzahl,W370,0
2007,Alle Länder,Trinidad und Tobago,weiblich,Anzahl,W371,0
2007,Alle Länder,übriges Amerika,weiblich,Anzahl,W399,476
2007,Alle Länder,Hongkong,weiblich,Anzahl,W411,0
2007,Alle Länder,Jemen,weiblich,Anzahl,W421,0
2007,Alle Länder,Armenien,weiblich,Anzahl,W422,476
2007,Alle Länder,Afghanistan,weiblich,Anzahl,W423,1365
2007,Alle Länder,Bahrain,weiblich,Anzahl,W424,0
2007,Alle Länder,Aserbaidschan,weiblich,Anzahl,W425,715
2007,Alle Länder,Bhutan,weiblich,Anzahl,W426,0
2007,Alle Länder,Myanmar,weiblich,Anzahl,W427,0
2007,Alle Länder,Brunei Darussalam,weiblich,Anzahl,W429,0
2007,Alle Länder,Georgien,weiblich,Anzahl,W430,651
2007,Alle Länder,Sri Lanka,weiblich,Anzahl,W431,1000
2007,Alle Länder,Vietnam,weiblich,Anzahl,W432,4763
2007,Alle Länder,"Korea, Demokratische Volksrepublik",weiblich,Anzahl,W434,0
2007,Alle Länder,Indien,weiblich,Anzahl,W436,771
2007,Alle Länder,Indonesien,weiblich,Anzahl,W437,476
2007,Alle Länder,Irak,weiblich,Anzahl,W438,2961
2007,Alle Länder,"Iran, Islam. Republik",weiblich,Anzahl,W439,2116
2007,Alle Länder,Israel,weiblich,Anzahl,W441,224
2007,Alle Länder,Japan,weiblich,Anzahl,W442,607
2007,Alle Länder,"Jemen, Demokratische Volksrepublik  ",weiblich,Anzahl,W443,0
2007,Alle Länder,Kasachstan,weiblich,Anzahl,W444,3006
2007,Alle Länder,Jordanien,weiblich,Anzahl,W445,150
2007,Alle Länder,Kambodscha,weiblich,Anzahl,W446,0
2007,Alle Länder,Katar,weiblich,Anzahl,W447,0
2007,Alle Länder,Kuwait,weiblich,Anzahl,W448,0
2007,Alle Länder,"Laos, Dem. Volksrepublik",weiblich,Anzahl,W449,0
2007,Alle Länder,Kirgisistan,weiblich,Anzahl,W450,0
2007,Alle Länder,Libanon,weiblich,Anzahl,W451,3109
2007,Alle Länder,Malediven,weiblich,Anzahl,W454,0
2007,Alle Länder,Oman,weiblich,Anzahl,W456,0
2007,Alle Länder,Mongolei,weiblich,Anzahl,W457,0
2007,Alle Länder,Nepal,weiblich,Anzahl,W458,82
2007,Alle Länder,Die Palästinensischen Gebiete,weiblich,Anzahl,W459,0
2007,Alle Länder,Bangladesch,weiblich,Anzahl,W460,70
2007,Alle Länder,Pakistan,weiblich,Anzahl,W461,583
2007,Alle Länder,Philippinen,weiblich,Anzahl,W462,1136
2007,Alle Länder,Taiwan,weiblich,Anzahl,W465,157
2007,Alle Länder,"Korea, Republik",weiblich,Anzahl,W467,551
2007,Alle Länder,Vereinigte Arabische Emirate,weiblich,Anzahl,W469,0
2007,Alle Länder,Tadschikistan,weiblich,Anzahl,W470,0
2007,Alle Länder,Turkmenistan,weiblich,Anzahl,W471,0
2007,Alle Länder,Saudi-Arabien,weiblich,Anzahl,W472,0
2007,Alle Länder,Singapur,weiblich,Anzahl,W474,0
2007,Alle Länder,"Syrien, Arabische Republik",weiblich,Anzahl,W475,2402
2007,Alle Länder,Thailand,weiblich,Anzahl,W476,3453
2007,Alle Länder,Usbekistan,weiblich,Anzahl,W477,0
2007,Alle Länder,China,weiblich,Anzahl,W479,2603
2007,Alle Länder,Malaysia,weiblich,Anzahl,W482,198
2007,Alle Länder,übriges Asien,weiblich,Anzahl,W499,1649
2007,Alle Länder,Australien,weiblich,Anzahl,W523,0
2007,Alle Länder,Salomonen,weiblich,Anzahl,W524,0
2007,Alle Länder,Nördliche Marianen,weiblich,Anzahl,W525,0
2007,Alle Länder,Fidschi,weiblich,Anzahl,W526,0
2007,Alle Länder,Cookinseln,weiblich,Anzahl,W527,0
2007,Alle Länder,Kiribati,weiblich,Anzahl,W530,0
2007,Alle Länder,Nauru,weiblich,Anzahl,W531,0
2007,Alle Länder,Vanuatu,weiblich,Anzahl,W532,0
2007,Alle Länder,Niue,weiblich,Anzahl,W533,0
2007,Alle Länder,Neuseeland,weiblich,Anzahl,W536,0
2007,Alle Länder,Palau,weiblich,Anzahl,W537,0
2007,Alle Länder,Papua-Neuguinea,weiblich,Anzahl,W538,0
2007,Alle Länder,Tuvalu,weiblich,Anzahl,W540,0
2007,Alle Länder,Tonga,weiblich,Anzahl,W541,0
2007,Alle Länder,Samoa,weiblich,Anzahl,W543,0
2007,Alle Länder,Marshallinseln,weiblich,Anzahl,W544,0
2007,Alle Länder,Föderierte Staaten von Mikronesien,weiblich,Anzahl,W545,0
2007,Alle Länder,übriges Ozeanien,weiblich,Anzahl,W599,0
2007,Alle Länder,unbekanntes Ausland,weiblich,Anzahl,W996,0
2007,Alle Länder,staatenlos,weiblich,Anzahl,W997,660
2007,Alle Länder,"ungeklärt ",weiblich,Anzahl,W998,2843
2007,Alle Länder,ohne Angabe,weiblich,Anzahl,W999,0
2007,Alle Länder,Europa insgesamt,weiblich,Anzahl,,171578
2007,Alle Länder,Afrika insgesamt,weiblich,Anzahl,,5186
2007,Alle Länder,Amerika insgesamt,weiblich,Anzahl,,7078
2007,Alle Länder,Asien insgesamt,weiblich,Anzahl,,35274
2007,Alle Länder,Australien und Ozieanien,weiblich,Anzahl,,347
2007,Alle Länder,Ausländerinnen und Ausländer insgesamt,weiblich,Anzahl,,223001
2008,Alle Länder,Albanien,insgesamt,Anzahl,W121,828
2008,Alle Länder,Bosnien-Herzegowina,insgesamt,Anzahl,W122,6072
2008,Alle Länder,Andorra,insgesamt,Anzahl,W123,0
2008,Alle Länder,Belgien,insgesamt,Anzahl,W124,967
2008,Alle Länder,Bulgarien,insgesamt,Anzahl,W125,3122
2008,Alle Länder,Dänemark,insgesamt,Anzahl,W126,1441
2008,Alle Länder,Estland,insgesamt,Anzahl,W127,289
2008,Alle Länder,Finnland,insgesamt,Anzahl,W128,993
2008,Alle Länder,Frankreich,insgesamt,Anzahl,W129,3915
2008,Alle Länder,Kroatien,insgesamt,Anzahl,W130,6198
2008,Alle Länder,Slowenien,insgesamt,Anzahl,W131,490
2008,Alle Länder,"Serbien u.Montenegro, Ehem.Jugoslawien",insgesamt,Anzahl,W132,16545
2008,Alle Länder,"Serbien (2006,2007)",insgesamt,Anzahl,W133,11527
2008,Alle Länder,Griechenland,insgesamt,Anzahl,W134,14876
2008,Alle Länder,Irland,insgesamt,Anzahl,W135,495
2008,Alle Länder,Island,insgesamt,Anzahl,W136,122
2008,Alle Länder,Italien,insgesamt,Anzahl,W137,22792
2008,Alle Länder,Lettland,insgesamt,Anzahl,W139,1137
2008,Alle Länder,Montenegro,insgesamt,Anzahl,W140,1041
2008,Alle Länder,Liechtenstein,insgesamt,Anzahl,W141,0
2008,Alle Länder,Litauen,insgesamt,Anzahl,W142,2339
2008,Alle Länder,Luxemburg,insgesamt,Anzahl,W143,180
2008,Alle Länder,Mazedonien,insgesamt,Anzahl,W144,2572
2008,Alle Länder,Malta,insgesamt,Anzahl,W145,31
2008,Alle Länder,"Moldau, Republik",insgesamt,Anzahl,W146,928
2008,Alle Länder,Monaco,insgesamt,Anzahl,W147,3
2008,Alle Länder,Niederlande,insgesamt,Anzahl,W148,28012
2008,Alle Länder,Norwegen,insgesamt,Anzahl,W149,494
2008,Alle Länder,Kosovo,insgesamt,Anzahl,W150,1843
2008,Alle Länder,Österreich,insgesamt,Anzahl,W151,6121
2008,Alle Länder,Polen,insgesamt,Anzahl,W152,38114
2008,Alle Länder,Portugal,insgesamt,Anzahl,W153,7042
2008,Alle Länder,Rumänien,insgesamt,Anzahl,W154,4862
2008,Alle Länder,Slowakei,insgesamt,Anzahl,W155,985
2008,Alle Länder,San Marino,insgesamt,Anzahl,W156,0
2008,Alle Länder,Schweden,insgesamt,Anzahl,W157,1206
2008,Alle Länder,Schweiz,insgesamt,Anzahl,W158,2165
2008,Alle Länder,Sowjetunion,insgesamt,Anzahl,W159,227
2008,Alle Länder,Russische Föderation,insgesamt,Anzahl,W160,17821
2008,Alle Länder,Spanien,insgesamt,Anzahl,W161,8739
2008,Alle Länder,Tschechoslowakei,insgesamt,Anzahl,W162,185
2008,Alle Länder,Türkei,insgesamt,Anzahl,W163,104344
2008,Alle Länder,Tschechische Republik,insgesamt,Anzahl,W164,1272
2008,Alle Länder,Ungarn,insgesamt,Anzahl,W165,3357
2008,Alle Länder,Ukraine,insgesamt,Anzahl,W166,10630
2008,Alle Länder,Vatikanstadt,insgesamt,Anzahl,W167,0
2008,Alle Länder,Vereinigtes Königreich und Nordirland,insgesamt,Anzahl,W168,10105
2008,Alle Länder,Weißrußland (Belarus),insgesamt,Anzahl,W169,1595
2008,Alle Länder,"Serbien ",insgesamt,Anzahl,W170,2925
2008,Alle Länder,Zypern,insgesamt,Anzahl,W181,46
2008,Alle Länder,Britische Überseegebiete,insgesamt,Anzahl,W185,68
2008,Alle Länder,Britisch abhängige Gebiete in Europa,insgesamt,Anzahl,W195,0
2008,Alle Länder,übriges Europa,insgesamt,Anzahl,W199,16
2008,Alle Länder,Algerien,insgesamt,Anzahl,W221,644
2008,Alle Länder,Angola,insgesamt,Anzahl,W223,385
2008,Alle Länder,Eritrea,insgesamt,Anzahl,W224,84
2008,Alle Länder,Äthiopien,insgesamt,Anzahl,W225,228
2008,Alle Länder,Lesotho,insgesamt,Anzahl,W226,0
2008,Alle Länder,Botsuana,insgesamt,Anzahl,W227,0
2008,Alle Länder,Benin,insgesamt,Anzahl,W229,69
2008,Alle Länder,Dschibuti,insgesamt,Anzahl,W230,0
2008,Alle Länder,Cote D´Ivoire,insgesamt,Anzahl,W231,237
2008,Alle Länder,Nigeria,insgesamt,Anzahl,W232,1143
2008,Alle Länder,Simbabwe,insgesamt,Anzahl,W233,0
2008,Alle Länder,Gabun,insgesamt,Anzahl,W236,0
2008,Alle Länder,Gambia,insgesamt,Anzahl,W237,340
2008,Alle Länder,Ghana,insgesamt,Anzahl,W238,1094
2008,Alle Länder,Mauretanien,insgesamt,Anzahl,W239,0
2008,Alle Länder,Kap Verde,insgesamt,Anzahl,W242,0
2008,Alle Länder,Kenia,insgesamt,Anzahl,W243,441
2008,Alle Länder,Komoren,insgesamt,Anzahl,W244,0
2008,Alle Länder,Kongo,insgesamt,Anzahl,W245,0
2008,Alle Länder,"Kongo, Demokratische Volksrepublik",insgesamt,Anzahl,W246,487
2008,Alle Länder,Liberia,insgesamt,Anzahl,W247,84
2008,Alle Länder,Libysch-Arabische Dschamahirija,insgesamt,Anzahl,W248,0
2008,Alle Länder,Madagaskar,insgesamt,Anzahl,W249,0
2008,Alle Länder,Mali,insgesamt,Anzahl,W251,0
2008,Alle Länder,Marokko,insgesamt,Anzahl,W252,1200
2008,Alle Länder,Mauritius,insgesamt,Anzahl,W253,0
2008,Alle Länder,Mosambik,insgesamt,Anzahl,W254,0
2008,Alle Länder,Niger,insgesamt,Anzahl,W255,0
2008,Alle Länder,Malawi,insgesamt,Anzahl,W256,0
2008,Alle Länder,Sambia,insgesamt,Anzahl,W257,0
2008,Alle Länder,Burkina-Faso,insgesamt,Anzahl,W258,75
2008,Alle Länder,Guinea-Bissau,insgesamt,Anzahl,W259,0
2008,Alle Länder,Guinea,insgesamt,Anzahl,W261,0
2008,Alle Länder,Kamerun,insgesamt,Anzahl,W262,901
2008,Alle Länder,Südafrika,insgesamt,Anzahl,W263,360
2008,Alle Länder,Ruanda,insgesamt,Anzahl,W265,0
2008,Alle Länder,Namibia,insgesamt,Anzahl,W267,0
2008,Alle Länder,Sao Tome und Principe,insgesamt,Anzahl,W268,0
2008,Alle Länder,Senegal,insgesamt,Anzahl,W269,128
